-117.46220726403408 -298.12224265327677 28.435463653342698
-117.22204651330165 -297.68416752419415 28.4557859338958
-116.98188576256922 -297.24609239511153 28.476108214448903
-116.74172501183679 -296.8080172660289 28.496430495002006
-116.49917753273243 -296.37082118958494 28.501936048754224
-116.25663005362807 -295.933625113141 28.507441602506443
-116.01408257452371 -295.496429036697 28.51294715625866
-115.77153509541935 -295.05923296025304 28.51845271001088
-115.52898761631499 -294.6220368838091 28.5239582637631
-115.28644013721063 -294.1848408073651 28.529463817515317
-115.04389265810627 -293.74764473092114 28.534969371267536
-114.80134517900191 -293.31044865447717 28.540474925019755
-114.55879769989755 -292.8732525780332 28.545980478771973
-114.3162502207932 -292.43605650158923 28.551486032524192
-114.07370274168883 -291.99886042514527 28.55699158627641
-113.83115526258447 -291.5616643487013 28.56249714002863
-113.58845680463074 -291.12453442344486 28.566355501361397
-113.345758346677 -290.6874044981884 28.570213862694164
-113.10305988872327 -290.25027457293197 28.57407222402693
-112.86036143076953 -289.81314464767553 28.5779305853597
-112.6176629728158 -289.3760147224191 28.581788946692466
-112.37496451486206 -288.93888479716264 28.585647308025234
-112.13226605690832 -288.5017548719062 28.589505669358
-111.88956759895459 -288.06462494664976 28.59336403069077
-111.64685764454747 -287.62748445552296 28.59310125872459
-111.40414769014035 -287.19034396439616 28.592838486758414
-111.16143773573323 -286.75320347326937 28.592575714792236
-110.91872778132611 -286.31606298214257 28.59231294282606
-110.676017826919 -285.87892249101577 28.59205017085988
-110.43330787251188 -285.441781999889 28.591787398893704
-110.19059791810476 -285.0046415087622 28.591524626927526
-109.94788796369764 -284.5675010176354 28.59126185496135
-109.70518049395902 -284.13036574066814 28.588846536375097
-109.4624730242204 -283.6932304637009 28.586431217788846
-109.21976555448178 -283.25609518673366 28.584015899202594
-108.97705808474316 -282.8189599097664 28.581600580616342
-108.73435061500454 -282.3818246327992 28.57918526203009
-108.49164314526593 -281.94468935583194 28.57676994344384
-108.2489356755273 -281.5075540788647 28.574354624857587
-108.00622820578869 -281.07041880189746 28.571939306271336
-107.76353634485778 -280.633311728003 28.56576949352591
-107.52084448392688 -280.1962046541085 28.559599680780483
-107.27815262299598 -279.759097580214 28.553429868035057
-107.03546076206507 -279.32199050631954 28.54726005528963
-106.79276890113417 -278.88488343242506 28.541090242544204
-106.55007704020326 -278.4477763585306 28.534920429798778
-106.30738517927236 -278.0106692846361 28.52875061705335
-106.06469331834145 -277.5735622107416 28.522580804307925
-105.82200145741055 -277.13645513684713 28.5164109915625
-105.57930959647965 -276.69934806295265 28.510241178817072
-105.33661773554874 -276.26224098905817 28.504071366071646
-105.09392587461784 -275.8251339151637 28.49790155332622
-104.85123401368693 -275.3880268412692 28.491731740580793
-104.71588468790287 -275.14425209118053 28.48829083410744
-104.71588468790287 -275.14425209118053 28.48829083410744
-104.4742577538031 -274.70679012131853 28.472687961231077
-104.23263081970333 -274.26932815145653 28.457085088354717
-103.99100388560356 -273.83186618159453 28.441482215478356
-103.74794552515037 -273.3949707155931 28.43477511467345
-103.50488716469718 -272.9580752495917 28.428068013868543
-103.26182880424399 -272.52117978359024 28.421360913063637
-103.0187704437908 -272.0842843175888 28.41465381225873
-102.77571208333761 -271.6473888515874 28.407946711453825
-102.53265372288442 -271.21049338558595 28.40123961064892
-102.28959536243123 -270.7735979195845 28.394532509844012
-102.04653700197804 -270.3367024535831 28.387825409039106
-101.80488547830114 -269.89898448478016 28.3850829846229
-101.56323395462425 -269.46126651597723 28.382340560206696
-101.32158243094736 -269.0235485471743 28.37959813579049
-101.07993090727047 -268.5858305783714 28.376855711374287
-100.83827938359357 -268.14811260956844 28.37411328695808
-100.59662785991668 -267.7103946407655 28.371370862541877
-100.35497633623979 -267.2726766719626 28.368628438125672
-100.11391994680854 -266.8346237725218 28.369842689289943
-99.87286355737729 -266.39657087308103 28.371056940454213
-99.63180716794604 -265.95851797364026 28.372271191618484
-99.39075077851479 -265.5204650741995 28.373485442782755
-99.14969438908354 -265.0824121747587 28.374699693947026
-98.90863799965229 -264.6443592753179 28.375913945111296
-98.66758161022103 -264.20630637587715 28.377128196275567
-98.42652522078978 -263.76825347643637 28.378342447439838
-98.18546883135853 -263.3302005769956 28.37955669860411
-97.94441244192728 -262.8921476775548 28.38077094976838
-97.70335605249603 -262.45409477811404 28.38198520093265
-97.45948726961791 -262.0176047073358 28.38409110918206
-97.21561848673979 -261.5811146365576 28.386197017431467
-96.97174970386166 -261.14462456577934 28.388302925680875
